num__items,c__quicksort,cpp__quicksort,rust__sort,rust__unstable_sort
112000,0.012152,0.006930,0.0049884,0.000063
112000,0.010775,0.006732,0.0053139,0.0000629
112000,0.010817,0.006554,0.0048633,0.000063
113000,0.010650,0.006798,0.0064414,0.0000653
113000,0.011713,0.006679,0.0053297,0.0000633
113000,0.011181,0.006532,0.0052696,0.0000635
113000,0.010788,0.006820,0.0050473,0.0000636
113000,0.011175,0.006654,0.0052,0.0000639
114000,0.012523,0.007094,0.00531,0.0000644
114000,0.011126,0.006745,0.0054766,0.0000651
114000,0.010748,0.006743,0.0051517,0.0000641
114000,0.010865,0.007356,0.0054339,0.0000667
114000,0.012607,0.006855,0.0051848,0.000095
115000,0.011017,0.007504,0.00515,0.0000645
115000,0.011059,0.007103,0.0049676,0.0000644
115000,0.011158,0.007181,0.0051324,0.0000648
115000,0.011025,0.007465,0.00701,0.0001161
115000,0.013844,0.008577,0.006433,0.0000719
116000,0.011816,0.007553,0.0062602,0.0000661
116000,0.013179,0.008148,0.0054623,0.0001323
116000,0.012344,0.007749,0.0061992,0.0000988
116000,0.011937,0.007863,0.0063657,0.0000675
116000,0.011733,0.007791,0.0051907,0.0000679
117000,0.012435,0.007360,0.0055035,0.0002012
117000,0.012510,0.007332,0.0056082,0.0000697
117000,0.012648,0.008090,0.0054159,0.0000687
117000,0.011889,0.007923,0.0053719,0.0000683
117000,0.011997,0.007398,0.0054215,0.0001271
118000,0.014362,0.007419,0.0060191,0.0000687
118000,0.012146,0.007397,0.0053022,0.0000695
118000,0.012277,0.007403,0.0056764,0.000132
118000,0.011871,0.007336,0.0057318,0.000069
118000,0.012620,0.007378,0.0054503,0.0000692
119000,0.012941,0.008470,0.0058708,0.000125
119000,0.012201,0.008755,0.0057416,0.0000875
119000,0.012154,0.008014,0.0053492,0.0000726
119000,0.011750,0.006915,0.0053307,0.0000771
119000,0.011600,0.007567,0.0052133,0.000067
120000,0.013257,0.007346,0.0062332,0.0001316
120000,0.011822,0.007198,0.0056336,0.0000695
120000,0.011747,0.007641,0.0053264,0.0000674
120000,0.011610,0.006901,0.0050535,0.0000673
120000,0.011555,0.007782,0.005168,0.0000672
121000,0.011589,0.007154,0.0067805,0.0000831
121000,0.011803,0.007953,0.0057229,0.0000711
121000,0.011572,0.008211,0.0054967,0.0000682
121000,0.013344,0.007522,0.0055438,0.0000797
121000,0.011532,0.007835,0.0054689,0.0000682
122000,0.011737,0.008983,0.0056405,0.0000728
122000,0.012322,0.007238,0.0056156,0.0000684
122000,0.012118,0.007968,0.0058196,0.0000689
122000,0.011797,0.007086,0.0058699,0.0000684
122000,0.011643,0.007756,0.0063895,0.0001219
123000,0.011877,0.007635,0.0068773,0.000095
123000,0.019838,0.007911,0.0056557,0.0000712
123000,0.019348,0.008113,0.0058037,0.0000833
123000,0.011727,0.007855,0.005641,0.0000697
123000,0.012192,0.008671,0.0067995,0.0000949
124000,0.015157,0.009633,0.0062389,0.0001549
124000,0.012440,0.007814,0.0064912,0.000125
124000,0.015203,0.009118,0.0058596,0.0001367
124000,0.011788,0.007547,0.0058724,0.0000695
124000,0.011981,0.007852,0.0054878,0.0000698
125000,0.012912,0.008962,0.0061643,0.0000716
125000,0.012325,0.007577,0.0060283,0.0000705
125000,0.014722,0.007946,0.0060099,0.0000802
125000,0.012341,0.007730,0.0058314,0.0000717
125000,0.011936,0.008011,0.005556,0.00007
126000,0.012814,0.008915,0.0059612,0.0001414
126000,0.012193,0.007884,0.0058345,0.0000706
126000,0.012735,0.007990,0.0055869,0.0000708
126000,0.012303,0.007545,0.0056178,0.0000706
126000,0.012720,0.008441,0.0057054,0.0000738
127000,0.012540,0.008835,0.0067501,0.0000754
127000,0.016608,0.009445,0.0057475,0.0000759
127000,0.012447,0.007746,0.0058141,0.0000711
127000,0.012262,0.008056,0.0058315,0.0000726
127000,0.012628,0.008357,0.0061471,0.0000722
128000,0.014031,0.008017,0.0063924,0.0001359
128000,0.012744,0.008118,0.0060101,0.0000897
128000,0.012966,0.008004,0.0061226,0.0001267
128000,0.013258,0.007691,0.0060721,0.0000721
128000,0.012467,0.007943,0.0060764,0.0000726
129000,0.012891,0.007521,0.0065007,0.0000746
129000,0.013921,0.007736,0.0061758,0.0000776
129000,0.012903,0.009126,0.0059986,0.0000724
129000,0.012524,0.009759,0.0057456,0.0000729
129000,0.012876,0.007606,0.0057153,0.0000733
130000,0.013883,0.007892,0.0060346,0.0001061
130000,0.018806,0.007707,0.0065599,0.000074
130000,0.013012,0.007615,0.0060012,0.0000731
130000,0.013673,0.008336,0.0059047,0.000073
130000,0.013597,0.007965,0.0057461,0.0000731
131000,0.014575,0.008009,0.0063128,0.0001088
131000,0.012671,0.007708,0.0060827,0.0000739
131000,0.012869,0.008507,0.0059931,0.0000735
131000,0.012901,0.007777,0.0058407,0.0000696
131000,0.013155,0.008392,0.0058523,0.0000734
132000,0.012715,0.009019,0.0062466,0.0000771
132000,0.012707,0.008054,0.0059885,0.000074
132000,0.012895,0.008462,0.0059286,0.0000742
132000,0.012771,0.007954,0.005961,0.0000741
132000,0.012760,0.008502,0.005835,0.0000741
133000,0.013915,0.007871,0.0064233,0.0000767
133000,0.013442,0.008241,0.0062219,0.0000752
133000,0.013268,0.008268,0.0060567,0.000075
133000,0.013000,0.007845,0.005809,0.0001269
133000,0.014469,0.008530,0.0059788,0.0001523
134000,0.012988,0.009670,0.0065477,0.0000768
134000,0.013199,0.008125,0.0064878,0.0000764
134000,0.013582,0.008049,0.0059352,0.0000751
134000,0.012841,0.008487,0.0060591,0.0000754
134000,0.013002,0.008175,0.006098,0.0000751
135000,0.014070,0.008613,0.0065353,0.0000765
135000,0.012973,0.008242,0.006402,0.000076
135000,0.013530,0.008866,0.0075847,0.0001324
135000,0.013256,0.008088,0.0062084,0.0001079
135000,0.016286,0.008241,0.0060995,0.0000757
136000,0.013817,0.009815,0.0068013,0.0000794
136000,0.013479,0.007841,0.0060367,0.0000766
136000,0.013487,0.008828,0.0064967,0.0000762
136000,0.013109,0.008355,0.0059017,0.0000763
136000,0.013876,0.008169,0.0064473,0.0000761
137000,0.013672,0.010084,0.0065251,0.0000815
137000,0.021550,0.008173,0.0067975,0.0000774
137000,0.013969,0.008221,0.0061182,0.0000768
137000,0.013275,0.008250,0.0060234,0.0000769
137000,0.013781,0.008145,0.0063726,0.0000768
138000,0.014140,0.008177,0.0089683,0.0001455
138000,0.014999,0.008487,0.0062329,0.0000801
138000,0.014175,0.008223,0.0068098,0.0000775
138000,0.013703,0.008330,0.006181,0.0001525
138000,0.016143,0.008218,0.0065816,0.0001285
139000,0.014793,0.008689,0.0065257,0.0000787
139000,0.014346,0.008423,0.0060401,0.0000956
139000,0.013777,0.008124,0.0063102,0.00008
139000,0.013749,0.008174,0.0063592,0.0000784
139000,0.014566,0.008149,0.0060097,0.0000786
140000,0.014945,0.008662,0.0070457,0.0000805
140000,0.014178,0.008119,0.0060787,0.0000791
140000,0.014427,0.008591,0.0063251,0.0000791
140000,0.013745,0.008282,0.0063441,0.0000786
140000,0.016487,0.008617,0.0061308,0.0000798
141000,0.016072,0.008611,0.00666,0.0000798
141000,0.013730,0.008959,0.0066054,0.0000796
141000,0.014736,0.008686,0.0063138,0.0001723
141000,0.013972,0.008286,0.0059188,0.0000748
141000,0.014658,0.008645,0.0066994,0.0000795
142000,0.015701,0.009769,0.007515,0.0000821
142000,0.014519,0.008358,0.0062465,0.0000798
142000,0.014521,0.008602,0.0063201,0.0000799
142000,0.013906,0.008453,0.0063604,0.0000934
142000,0.014725,0.008335,0.0069219,0.0000795
143000,0.015426,0.008979,0.0065462,0.0000825
143000,0.014371,0.008966,0.0066642,0.0000802
143000,0.014451,0.008535,0.0064425,0.0000802
143000,0.014226,0.009896,0.0066491,0.0001036
143000,0.014328,0.008546,0.0064775,0.0000802
144000,0.015577,0.008902,0.007418,0.0000835
144000,0.014520,0.008873,0.0067244,0.0001008
144000,0.014844,0.008507,0.0065164,0.0000807
144000,0.014236,0.008387,0.0069794,0.0000811
144000,0.014977,0.008614,0.0066444,0.0000807
145000,0.017815,0.009151,0.0069231,0.0000815
145000,0.014680,0.009012,0.0067408,0.0001161
145000,0.014991,0.008845,0.0067578,0.0000823
145000,0.015147,0.008788,0.0064109,0.000082
145000,0.014363,0.008631,0.0064347,0.0000811
146000,0.015891,0.008818,0.007569,0.0000827
146000,0.014460,0.008603,0.0065752,0.0000822
146000,0.015132,0.008815,0.0064638,0.000095
146000,0.014391,0.008802,0.0061632,0.0000777
146000,0.014982,0.008911,0.008783,0.0001653
147000,0.015709,0.009319,0.0071291,0.0001837
147000,0.014271,0.009050,0.00742,0.0000832
147000,0.014625,0.008886,0.0068214,0.0000825
147000,0.016291,0.010050,0.0067284,0.0000851
147000,0.014928,0.009274,0.0077319,0.0000845
148000,0.016935,0.009317,0.0077569,0.0000872
148000,0.014507,0.009177,0.007316,0.0000869
148000,0.016714,0.009195,0.0069185,0.0000833
148000,0.014313,0.008782,0.0069764,0.0000839
148000,0.015248,0.008915,0.0067468,0.0000829
149000,0.022237,0.009622,0.0066247,0.0000835
149000,0.014801,0.009758,0.0066684,0.0000835
149000,0.014682,0.009855,0.0074548,0.0001674
149000,0.015842,0.009547,0.0069318,0.0000853
149000,0.015784,0.009283,0.0066863,0.0000978
150000,0.016399,0.009457,0.0073653,0.0000845
150000,0.015399,0.009618,0.006877,0.0000842
150000,0.015322,0.009279,0.0069998,0.0000852
150000,0.016153,0.009322,0.0068653,0.0000839
150000,0.015498,0.008985,0.0067415,0.000084
151000,0.015819,0.008934,0.0074266,0.0000873
151000,0.015191,0.009208,0.006905,0.000085
151000,0.015987,0.010446,0.0067858,0.0000856
151000,0.014834,0.009146,0.0070465,0.0000849
151000,0.015489,0.009321,0.0068943,0.000119
152000,0.016713,0.009140,0.006878,0.0000855
152000,0.015078,0.009457,0.006768,0.0000884
152000,0.016025,0.009072,0.0069171,0.0000854
152000,0.015145,0.009035,0.006724,0.0000809
152000,0.015333,0.009162,0.0068614,0.0000877
153000,0.016524,0.009236,0.0072,0.0000866
153000,0.015232,0.009137,0.0069403,0.0000856
153000,0.015400,0.009002,0.006965,0.0000864
153000,0.015113,0.009084,0.0068687,0.0000856
153000,0.016080,0.009178,0.0068636,0.0000859
154000,0.015597,0.009281,0.0075534,0.0000889
154000,0.015234,0.009062,0.0069118,0.0000863
154000,0.015784,0.009264,0.0069601,0.0000862
154000,0.015106,0.009331,0.0068588,0.0000863
154000,0.017145,0.009642,0.0075186,0.0001187
155000,0.016849,0.009301,0.0074301,0.0000875
155000,0.015452,0.009379,0.0070913,0.0000919
155000,0.015653,0.009369,0.0068978,0.0000868
155000,0.014710,0.009300,0.0068769,0.0000825
155000,0.015505,0.009380,0.0070401,0.0000867
156000,0.020082,0.010121,0.0070516,0.0000883
156000,0.015294,0.009576,0.0075452,0.0000881
156000,0.015882,0.009580,0.0071361,0.0000875
156000,0.015212,0.009581,0.0070848,0.0001321
156000,0.015812,0.009450,0.0070032,0.0000873
157000,0.015991,0.009981,0.0072684,0.0000914
157000,0.016003,0.009467,0.0074564,0.0000883
157000,0.015871,0.011115,0.007915,0.0000884
157000,0.015989,0.009739,0.0069827,0.0000878
157000,0.016209,0.009465,0.0071669,0.0000881
158000,0.017011,0.009675,0.0071642,0.0000893
158000,0.015907,0.009571,0.0070007,0.0000886
158000,0.016284,0.009545,0.0071603,0.000147
158000,0.015492,0.009485,0.0069925,0.0000841
158000,0.015969,0.009433,0.0074291,0.0000996
159000,0.016766,0.009963,0.0074945,0.0000907
159000,0.018088,0.009980,0.0070875,0.000089
159000,0.016020,0.009734,0.0072764,0.0000893
159000,0.015449,0.009352,0.0071468,0.0001146
159000,0.016382,0.009643,0.0076022,0.0000904
160000,0.017482,0.009512,0.0072885,0.0000901
160000,0.015979,0.009608,0.0073759,0.0000915
160000,0.016285,0.009602,0.0077189,0.0001452
160000,0.016950,0.009619,0.0072631,0.0000897
160000,0.016170,0.010204,0.0072385,0.0000902
161000,0.017934,0.009913,0.0079441,0.0000943
161000,0.016088,0.010088,0.0073181,0.0000901
161000,0.018625,0.009676,0.0073495,0.0001441
161000,0.016141,0.009875,0.0073776,0.0000904
161000,0.016762,0.010110,0.0071644,0.0000901
162000,0.018204,0.010116,0.007498,0.0000935
162000,0.015953,0.009791,0.0073543,0.0000913
162000,0.016659,0.009976,0.0075188,0.0000918
162000,0.016091,0.009961,0.0073019,0.0000906
162000,0.016865,0.009725,0.0074104,0.0000866
163000,0.018601,0.010476,0.0082814,0.0001366
163000,0.015908,0.010080,0.0073423,0.0000925
163000,0.016944,0.009951,0.0073851,0.0000911
163000,0.016976,0.011311,0.0074434,0.0000937
163000,0.016325,0.009901,0.0073536,0.0000916
164000,0.018031,0.010479,0.0084562,0.0001944
164000,0.016410,0.010443,0.0080276,0.0000929
164000,0.016590,0.009993,0.0078894,0.0000918
164000,0.016052,0.009940,0.0077874,0.0000926
164000,0.016832,0.012456,0.0080702,0.0001129
165000,0.017770,0.010287,0.0081088,0.0000942
165000,0.016079,0.009917,0.0076748,0.0000925
165000,0.016764,0.009984,0.0077707,0.0000926
165000,0.016480,0.009967,0.0081933,0.0001105
165000,0.016851,0.009777,0.0077953,0.0000962
166000,0.017933,0.010631,0.0080855,0.000093
166000,0.016359,0.009930,0.0100634,0.0000938
166000,0.018593,0.010140,0.0077257,0.0000932
166000,0.016660,0.009994,0.0078527,0.000093
166000,0.016821,0.010528,0.0079647,0.0000929
167000,0.018114,0.010397,0.0079569,0.0000941
167000,0.016740,0.010159,0.0079721,0.0000937
167000,0.016940,0.010226,0.0078869,0.0000938
167000,0.016661,0.010273,0.0083917,0.0000937
167000,0.016491,0.010442,0.0084064,0.0001119
168000,0.018501,0.010316,0.0082371,0.0000944
168000,0.016402,0.010227,0.0078614,0.000094
168000,0.016915,0.010148,0.0079678,0.000094
168000,0.018559,0.010302,0.007911,0.0000944
168000,0.017112,0.010725,0.0080399,0.0000893
169000,0.019462,0.010992,0.0082882,0.0000974
169000,0.016770,0.010538,0.0079284,0.0000949
169000,0.017876,0.010379,0.0079811,0.0000946
169000,0.016926,0.010270,0.0075591,0.0000899
169000,0.017321,0.010352,0.0093676,0.000097
170000,0.019247,0.010971,0.0079171,0.0001593
170000,0.016835,0.010407,0.0082234,0.0000953
170000,0.017294,0.011525,0.0082664,0.0000957
170000,0.016997,0.010503,0.0079101,0.000096
170000,0.017514,0.010415,0.0080478,0.0000957
171000,0.018961,0.010131,0.0087701,0.00016
171000,0.017110,0.010319,0.0081618,0.0000962
171000,0.017715,0.010406,0.007917,0.0000957
171000,0.016822,0.010233,0.0079738,0.0002276
171000,0.017650,0.010523,0.0077727,0.0000908
172000,0.020189,0.011284,0.0081777,0.0000967
172000,0.017567,0.010220,0.0080601,0.0001065
172000,0.017645,0.010253,0.0091429,0.000098
172000,0.016921,0.010288,0.0083465,0.0001819
172000,0.020383,0.010247,0.0080904,0.0001577
173000,0.019542,0.010925,0.0097221,0.0000996
173000,0.017340,0.010705,0.0094385,0.0000973
173000,0.017981,0.010832,0.0082229,0.0000975
173000,0.017297,0.010570,0.0081303,0.0000968
173000,0.017502,0.010388,0.0078777,0.0000922
174000,0.020201,0.010974,0.0083514,0.0000998
174000,0.017769,0.010597,0.0083712,0.0000981
174000,0.017568,0.010786,0.0081323,0.0000974
174000,0.018386,0.011014,0.0081959,0.0000977
174000,0.017370,0.010653,0.0083413,0.0000922
175000,0.019130,0.010942,0.0085829,0.0000982
175000,0.017266,0.011072,0.0083084,0.0000982
175000,0.017800,0.010576,0.0080928,0.0000983
175000,0.017562,0.010466,0.0080851,0.0000927
175000,0.017266,0.010485,0.0077899,0.0001358
176000,0.019481,0.011946,0.0084178,0.0001152
176000,0.017691,0.010567,0.0078987,0.0001425
176000,0.018731,0.010603,0.00824,0.0001265
176000,0.017156,0.010620,0.0084293,0.0001833
176000,0.018154,0.010597,0.0087407,0.0001
177000,0.019030,0.011112,0.0082255,0.000099
177000,0.026317,0.010590,0.008753,0.0000956
177000,0.017589,0.010708,0.0081653,0.0000995
177000,0.018148,0.010587,0.0081962,0.000099
177000,0.017396,0.010440,0.008246,0.0000996
178000,0.019581,0.010923,0.0098362,0.0001253
178000,0.017820,0.011045,0.0084129,0.0001353
178000,0.018506,0.010957,0.0083429,0.0000997
178000,0.018831,0.011197,0.0084779,0.0001335
178000,0.017984,0.011102,0.0085418,0.0001837
179000,0.017915,0.011227,0.008744,0.000107
179000,0.019159,0.011148,0.0084108,0.0001008
179000,0.018253,0.010883,0.0083822,0.0001566
179000,0.018300,0.010897,0.0084681,0.000095
179000,0.018604,0.010743,0.0080343,0.0002571
180000,0.020578,0.011646,0.0086545,0.0001009
180000,0.017660,0.011130,0.0085406,0.0001011
180000,0.018829,0.011494,0.0082126,0.0001009
180000,0.017831,0.010953,0.0084276,0.0000958
180000,0.018027,0.010899,0.0081364,0.0000956
181000,0.019446,0.012260,0.0084356,0.0001781
181000,0.049349,0.011392,0.0086766,0.0001016
181000,0.017806,0.011181,0.0083058,0.0001443
181000,0.018146,0.010795,0.0083283,0.0000959
181000,0.017585,0.010931,0.0081328,0.0000962
182000,0.018781,0.011267,0.0093604,0.0001135
182000,0.018316,0.011034,0.0086154,0.0000974
182000,0.018220,0.011157,0.0082236,0.0000973
182000,0.020090,0.011098,0.0082388,0.0001021
182000,0.018038,0.011096,0.0084901,0.0001021
183000,0.019673,0.011626,0.0086525,0.0001134
183000,0.018170,0.011244,0.008435,0.0001027
183000,0.018300,0.010942,0.008441,0.0001113
183000,0.018087,0.011039,0.0084121,0.0001036
183000,0.019092,0.011160,0.0084136,0.000097
184000,0.019621,0.011468,0.0087748,0.0001052
184000,0.018733,0.011118,0.0087498,0.0001033
184000,0.018043,0.011224,0.0082541,0.0000978
184000,0.018206,0.010961,0.0082016,0.0000975
184000,0.019102,0.011947,0.0084774,0.000104
185000,0.049794,0.012953,0.00845,0.0001666
185000,0.018567,0.011410,0.0086653,0.0001529
185000,0.018593,0.011150,0.0085627,0.0001039
185000,0.018052,0.010881,0.0083891,0.0001038
185000,0.019424,0.011691,0.0086915,0.000122
186000,0.020134,0.012048,0.0087613,0.0001049
186000,0.018548,0.011243,0.008503,0.0001
186000,0.020399,0.011628,0.0085626,0.0001047
186000,0.018164,0.011084,0.0087338,0.0001103
186000,0.018704,0.011357,0.0083922,0.0000987
187000,0.019951,0.012118,0.0090074,0.0002324
187000,0.019130,0.011678,0.0088867,0.0001135
187000,0.018499,0.011247,0.0084009,0.0000993
187000,0.018346,0.011538,0.0088029,0.0001058
187000,0.020758,0.011692,0.0087985,0.0001051
188000,0.020828,0.012472,0.009314,0.000106
188000,0.018390,0.011433,0.0085921,0.000106
188000,0.019039,0.011231,0.0086199,0.0001053
188000,0.018744,0.011595,0.0091817,0.0001855
188000,0.021800,0.011655,0.0087171,0.0001051
189000,0.019988,0.012112,0.0087258,0.0001213
189000,0.018912,0.012225,0.0090483,0.0001079
189000,0.020531,0.012177,0.0088666,0.0001533
189000,0.020822,0.012063,0.0091363,0.000107
189000,0.018761,0.011727,0.0087811,0.0001058
190000,0.018525,0.012379,0.0088373,0.0001068
190000,0.020951,0.012897,0.0088893,0.0001625
190000,0.018674,0.011551,0.0088705,0.0001273
190000,0.019002,0.011596,0.0091347,0.0001067
190000,0.018980,0.011762,0.0089961,0.0001069
191000,0.018871,0.011951,0.0094498,0.0001104
191000,0.019464,0.011780,0.0091976,0.0001082
191000,0.018810,0.013733,0.0088932,0.0001069
191000,0.018906,0.011628,0.0089205,0.0001071
191000,0.018981,0.011775,0.0089724,0.0001128
192000,0.021025,0.012386,0.0090078,0.0001098
192000,0.018872,0.011541,0.0084528,0.0001019
192000,0.019311,0.011497,0.0089945,0.0002278
192000,0.020766,0.011865,0.0091758,0.0001286
192000,0.019015,0.011840,0.0092915,0.0001078
193000,0.019701,0.011604,0.0091726,0.0001083
193000,0.020275,0.012432,0.009715,0.000309
193000,0.019405,0.011572,0.0089304,0.0001386
193000,0.018914,0.011762,0.0086345,0.0001154
193000,0.019822,0.011491,0.0088941,0.0001086
194000,0.020645,0.014303,0.0090501,0.0001087
194000,0.019481,0.012163,0.0088726,0.0001086
194000,0.020142,0.011892,0.0091016,0.000103
194000,0.019270,0.011563,0.0087775,0.0001036
194000,0.020773,0.011882,0.0089479,0.0001181
195000,0.020944,0.013115,0.0091131,0.000109
195000,0.022069,0.011945,0.009541,0.0001816
195000,0.019773,0.011940,0.0093595,0.0001729
195000,0.019201,0.011695,0.0085501,0.0001126
195000,0.020247,0.012181,0.0090827,0.0001094
196000,0.021307,0.012699,0.0091625,0.0001098
196000,0.019414,0.013471,0.0114746,0.0001208
196000,0.019656,0.011517,0.0089406,0.000107
196000,0.019569,0.011619,0.0089119,0.000104
196000,0.020711,0.012955,0.0097166,0.0002442
197000,0.021759,0.013203,0.0091209,0.0001456
197000,0.019973,0.012394,0.0092713,0.0001105
197000,0.019675,0.012201,0.0087389,0.0001056
197000,0.020248,0.011987,0.0090444,0.0001047
197000,0.020725,0.012412,0.0095259,0.0001309
198000,0.019477,0.013291,0.0096705,0.0001242
198000,0.019883,0.012226,0.0095801,0.0001574
198000,0.019986,0.011887,0.0095471,0.0001059
198000,0.019446,0.012368,0.009262,0.0001051
198000,0.019174,0.012534,0.0110613,0.0001123
199000,0.022197,0.012743,0.0095626,0.0001144
199000,0.019753,0.012020,0.009311,0.0002074
199000,0.019459,0.012341,0.0091262,0.0001057
199000,0.019416,0.011820,0.0089247,0.0002262
199000,0.020665,0.011512,0.0088371,0.0001056
200000,0.019784,0.014272,0.0093847,0.0001325
200000,0.019860,0.012266,0.0092816,0.0001353
200000,0.020131,0.012163,0.0089222,0.0001061
200000,0.019459,0.013251,0.0100545,0.0001827
200000,0.020954,0.012369,0.010031,0.0001722
201000,0.020137,0.014015,0.009112,0.0001137
201000,0.020777,0.012197,0.0093056,0.000131
201000,0.020572,0.012620,0.0099797,0.0001332
201000,0.020378,0.012400,0.0095106,0.0001686
201000,0.020113,0.012318,0.0088965,0.0001064
202000,0.020348,0.014132,0.0098454,0.0001147
202000,0.020994,0.012565,0.0098009,0.0001718
202000,0.020343,0.011986,0.0102808,0.0001149
202000,0.020951,0.012511,0.0100742,0.0001154
202000,0.020027,0.012335,0.0095197,0.0001137
203000,0.021008,0.012690,0.0099898,0.0001158
203000,0.020340,0.012584,0.009584,0.0001652
203000,0.019899,0.012344,0.0134179,0.0001947
203000,0.020162,0.012582,0.0097442,0.0002115
203000,0.020838,0.012585,0.0101049,0.000111
204000,0.020426,0.014386,0.0092594,0.0001146
